year,nuh,total_rainfall,wet_bulb_temperature,dengue,urti,diarrhea,num__wet_bulb_temperature,num__total_rainfall,num__dengue,num__urti,num__diarrhea,num__wet_bulb_temperature^2,num__wet_bulb_temperature total_rainfall,num__wet_bulb_temperature dengue,num__wet_bulb_temperature urti,num__wet_bulb_temperature diarrhea,num__total_rainfall^2,num__total_rainfall dengue,num__total_rainfall urti,num__total_rainfall diarrhea,num__dengue^2,num__dengue urti,num__dengue diarrhea,num__urti^2,num__urti diarrhea,num__diarrhea^2,cat__is_holiday_1,cat__month_Aug,cat__month_Dec,cat__month_Feb,cat__month_Jan,cat__month_Jul,cat__month_Jun,cat__month_Mar,cat__month_May,cat__month_Nov,cat__month_Oct,cat__month_Sep,cat__day_Mon,cat__day_Sat,cat__day_Sun,cat__day_Thu,cat__day_Tue,cat__day_Wed
2022,84.5,0.0,26.3,170.0,2576.0,387.0,26.3,0.0,170.0,2576.0,387.0,691.69,0.0,4471.0,67748.8,10178.1,0.0,0.0,0.0,0.0,28900.0,437920.0,65790.0,6635776.0,996912.0,149769.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,88.1,0.0,26.5,170.0,2576.0,387.0,26.5,0.0,170.0,2576.0,387.0,702.25,0.0,4505.0,68264.0,10255.5,0.0,0.0,0.0,0.0,28900.0,437920.0,65790.0,6635776.0,996912.0,149769.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,88.8,0.0,26.2,170.0,2576.0,387.0,26.2,0.0,170.0,2576.0,387.0,686.4399999999999,0.0,4454.0,67491.2,10139.4,0.0,0.0,0.0,0.0,28900.0,437920.0,65790.0,6635776.0,996912.0,149769.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,87.2,0.0,26.3,170.0,2576.0,387.0,26.3,0.0,170.0,2576.0,387.0,691.69,0.0,4471.0,67748.8,10178.1,0.0,0.0,0.0,0.0,28900.0,437920.0,65790.0,6635776.0,996912.0,149769.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,86.5,11.0,25.5,170.0,2576.0,387.0,25.5,11.0,170.0,2576.0,387.0,650.25,280.5,4335.0,65688.0,9868.5,121.0,1870.0,28336.0,4257.0,28900.0,437920.0,65790.0,6635776.0,996912.0,149769.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,87.2,0.0,26.1,170.0,2576.0,387.0,26.1,0.0,170.0,2576.0,387.0,681.21,0.0,4437.0,67233.6,10100.7,0.0,0.0,0.0,0.0,28900.0,437920.0,65790.0,6635776.0,996912.0,149769.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,83.1,3.8,26.3,170.0,2576.0,387.0,26.3,3.8,170.0,2576.0,387.0,691.69,99.94,4471.0,67748.8,10178.1,14.44,646.0,9788.8,1470.6,28900.0,437920.0,65790.0,6635776.0,996912.0,149769.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,86.5,0.0,26.6,166.0,2910.0,382.0,26.6,0.0,166.0,2910.0,382.0,707.5600000000001,0.0,4415.6,77406.0,10161.2,0.0,0.0,0.0,0.0,27556.0,483060.0,63412.0,8468100.0,1111620.0,145924.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,88.9,9.0,26.9,166.0,2910.0,382.0,26.9,9.0,166.0,2910.0,382.0,723.6099999999999,242.1,4465.4,78279.0,10275.8,81.0,1494.0,26190.0,3438.0,27556.0,483060.0,63412.0,8468100.0,1111620.0,145924.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,91.4,6.2,27.4,166.0,2910.0,382.0,27.4,6.2,166.0,2910.0,382.0,750.7599999999999,169.88,4548.4,79734.0,10466.8,38.440000000000005,1029.2,18042.0,2368.4,27556.0,483060.0,63412.0,8468100.0,1111620.0,145924.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,90.5,0.0,26.6,166.0,2910.0,382.0,26.6,0.0,166.0,2910.0,382.0,707.5600000000001,0.0,4415.6,77406.0,10161.2,0.0,0.0,0.0,0.0,27556.0,483060.0,63412.0,8468100.0,1111620.0,145924.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,91.2,0.0,26.5,166.0,2910.0,382.0,26.5,0.0,166.0,2910.0,382.0,702.25,0.0,4399.0,77115.0,10123.0,0.0,0.0,0.0,0.0,27556.0,483060.0,63412.0,8468100.0,1111620.0,145924.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,85.8,7.0,26.5,166.0,2910.0,382.0,26.5,7.0,166.0,2910.0,382.0,702.25,185.5,4399.0,77115.0,10123.0,49.0,1162.0,20370.0,2674.0,27556.0,483060.0,63412.0,8468100.0,1111620.0,145924.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,81.3,0.0,26.7,166.0,2910.0,382.0,26.7,0.0,166.0,2910.0,382.0,712.89,0.0,4432.2,77697.0,10199.4,0.0,0.0,0.0,0.0,27556.0,483060.0,63412.0,8468100.0,1111620.0,145924.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,80.0,3.4,26.3,131.0,3217.0,366.0,26.3,3.4,131.0,3217.0,366.0,691.69,89.42,3445.3,84607.1,9625.800000000001,11.559999999999999,445.4,10937.8,1244.3999999999999,17161.0,421427.0,47946.0,10349089.0,1177422.0,133956.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,82.9,0.0,26.0,131.0,3217.0,366.0,26.0,0.0,131.0,3217.0,366.0,676.0,0.0,3406.0,83642.0,9516.0,0.0,0.0,0.0,0.0,17161.0,421427.0,47946.0,10349089.0,1177422.0,133956.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,87.1,0.0,26.5,131.0,3217.0,366.0,26.5,0.0,131.0,3217.0,366.0,702.25,0.0,3471.5,85250.5,9699.0,0.0,0.0,0.0,0.0,17161.0,421427.0,47946.0,10349089.0,1177422.0,133956.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,87.4,0.0,26.2,131.0,3217.0,366.0,26.2,0.0,131.0,3217.0,366.0,686.4399999999999,0.0,3432.2,84285.4,9589.199999999999,0.0,0.0,0.0,0.0,17161.0,421427.0,47946.0,10349089.0,1177422.0,133956.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,88.4,27.8,27.2,131.0,3217.0,366.0,27.2,27.8,131.0,3217.0,366.0,739.8399999999999,756.16,3563.2,87502.4,9955.199999999999,772.84,3641.8,89432.6,10174.800000000001,17161.0,421427.0,47946.0,10349089.0,1177422.0,133956.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,89.1,0.6,27.4,131.0,3217.0,366.0,27.4,0.6,131.0,3217.0,366.0,750.7599999999999,16.439999999999998,3589.3999999999996,88145.79999999999,10028.4,0.36,78.6,1930.1999999999998,219.6,17161.0,421427.0,47946.0,10349089.0,1177422.0,133956.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,84.8,0.0,26.5,131.0,3217.0,366.0,26.5,0.0,131.0,3217.0,366.0,702.25,0.0,3471.5,85250.5,9699.0,0.0,0.0,0.0,0.0,17161.0,421427.0,47946.0,10349089.0,1177422.0,133956.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,86.9,0.0,26.9,148.0,3018.0,367.0,26.9,0.0,148.0,3018.0,367.0,723.6099999999999,0.0,3981.2,81184.2,9872.3,0.0,0.0,0.0,0.0,21904.0,446664.0,54316.0,9108324.0,1107606.0,134689.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,90.3,0.0,27.3,148.0,3018.0,367.0,27.3,0.0,148.0,3018.0,367.0,745.2900000000001,0.0,4040.4,82391.40000000001,10019.1,0.0,0.0,0.0,0.0,21904.0,446664.0,54316.0,9108324.0,1107606.0,134689.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,90.8,0.0,26.9,148.0,3018.0,367.0,26.9,0.0,148.0,3018.0,367.0,723.6099999999999,0.0,3981.2,81184.2,9872.3,0.0,0.0,0.0,0.0,21904.0,446664.0,54316.0,9108324.0,1107606.0,134689.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,89.3,19.2,26.5,148.0,3018.0,367.0,26.5,19.2,148.0,3018.0,367.0,702.25,508.79999999999995,3922.0,79977.0,9725.5,368.64,2841.6,57945.6,7046.4,21904.0,446664.0,54316.0,9108324.0,1107606.0,134689.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,89.6,0.0,26.5,148.0,3018.0,367.0,26.5,0.0,148.0,3018.0,367.0,702.25,0.0,3922.0,79977.0,9725.5,0.0,0.0,0.0,0.0,21904.0,446664.0,54316.0,9108324.0,1107606.0,134689.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,87.1,18.0,26.5,148.0,3018.0,367.0,26.5,18.0,148.0,3018.0,367.0,702.25,477.0,3922.0,79977.0,9725.5,324.0,2664.0,54324.0,6606.0,21904.0,446664.0,54316.0,9108324.0,1107606.0,134689.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,85.2,0.4,26.4,148.0,3018.0,367.0,26.4,0.4,148.0,3018.0,367.0,696.9599999999999,10.56,3907.2,79675.2,9688.8,0.16000000000000003,59.2,1207.2,146.8,21904.0,446664.0,54316.0,9108324.0,1107606.0,134689.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,87.1,4.6,26.2,156.0,2907.0,374.0,26.2,4.6,156.0,2907.0,374.0,686.4399999999999,120.51999999999998,4087.2,76163.4,9798.8,21.159999999999997,717.5999999999999,13372.199999999999,1720.3999999999999,24336.0,453492.0,58344.0,8450649.0,1087218.0,139876.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,88.9,18.0,26.0,156.0,2907.0,374.0,26.0,18.0,156.0,2907.0,374.0,676.0,468.0,4056.0,75582.0,9724.0,324.0,2808.0,52326.0,6732.0,24336.0,453492.0,58344.0,8450649.0,1087218.0,139876.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,90.0,2.6,25.1,156.0,2907.0,374.0,25.1,2.6,156.0,2907.0,374.0,630.0100000000001,65.26,3915.6000000000004,72965.7,9387.4,6.760000000000001,405.6,7558.2,972.4,24336.0,453492.0,58344.0,8450649.0,1087218.0,139876.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,87.9,0.0,26.5,156.0,2907.0,374.0,26.5,0.0,156.0,2907.0,374.0,702.25,0.0,4134.0,77035.5,9911.0,0.0,0.0,0.0,0.0,24336.0,453492.0,58344.0,8450649.0,1087218.0,139876.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,88.5,5.6,27.1,156.0,2907.0,374.0,27.1,5.6,156.0,2907.0,374.0,734.4100000000001,151.76,4227.6,78779.7,10135.4,31.359999999999996,873.5999999999999,16279.199999999999,2094.4,24336.0,453492.0,58344.0,8450649.0,1087218.0,139876.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,88.7,10.8,26.9,156.0,2907.0,374.0,26.9,10.8,156.0,2907.0,374.0,723.6099999999999,290.52,4196.4,78198.3,10060.6,116.64000000000001,1684.8000000000002,31395.600000000002,4039.2000000000003,24336.0,453492.0,58344.0,8450649.0,1087218.0,139876.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,85.6,0.0,26.4,156.0,2907.0,374.0,26.4,0.0,156.0,2907.0,374.0,696.9599999999999,0.0,4118.4,76744.8,9873.6,0.0,0.0,0.0,0.0,24336.0,453492.0,58344.0,8450649.0,1087218.0,139876.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,86.5,8.2,26.2,128.0,2667.0,400.0,26.2,8.2,128.0,2667.0,400.0,686.4399999999999,214.83999999999997,3353.6,69875.4,10480.0,67.24,1049.6,21869.399999999998,3279.9999999999995,16384.0,341376.0,51200.0,7112889.0,1066800.0,160000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,90.1,0.2,27.5,128.0,2667.0,400.0,27.5,0.2,128.0,2667.0,400.0,756.25,5.5,3520.0,73342.5,11000.0,0.04000000000000001,25.6,533.4,80.0,16384.0,341376.0,51200.0,7112889.0,1066800.0,160000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,91.4,16.0,26.5,128.0,2667.0,400.0,26.5,16.0,128.0,2667.0,400.0,702.25,424.0,3392.0,70675.5,10600.0,256.0,2048.0,42672.0,6400.0,16384.0,341376.0,51200.0,7112889.0,1066800.0,160000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,89.9,0.0,25.5,128.0,2667.0,400.0,25.5,0.0,128.0,2667.0,400.0,650.25,0.0,3264.0,68008.5,10200.0,0.0,0.0,0.0,0.0,16384.0,341376.0,51200.0,7112889.0,1066800.0,160000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,90.0,1.0,25.5,128.0,2667.0,400.0,25.5,1.0,128.0,2667.0,400.0,650.25,25.5,3264.0,68008.5,10200.0,1.0,128.0,2667.0,400.0,16384.0,341376.0,51200.0,7112889.0,1066800.0,160000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,87.5,0.0,25.7,128.0,2667.0,400.0,25.7,0.0,128.0,2667.0,400.0,660.49,0.0,3289.6,68541.9,10280.0,0.0,0.0,0.0,0.0,16384.0,341376.0,51200.0,7112889.0,1066800.0,160000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,83.5,0.0,25.5,128.0,2667.0,400.0,25.5,0.0,128.0,2667.0,400.0,650.25,0.0,3264.0,68008.5,10200.0,0.0,0.0,0.0,0.0,16384.0,341376.0,51200.0,7112889.0,1066800.0,160000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,85.1,0.0,26.0,126.0,2674.0,406.0,26.0,0.0,126.0,2674.0,406.0,676.0,0.0,3276.0,69524.0,10556.0,0.0,0.0,0.0,0.0,15876.0,336924.0,51156.0,7150276.0,1085644.0,164836.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,86.5,0.0,26.2,126.0,2674.0,406.0,26.2,0.0,126.0,2674.0,406.0,686.4399999999999,0.0,3301.2,70058.8,10637.199999999999,0.0,0.0,0.0,0.0,15876.0,336924.0,51156.0,7150276.0,1085644.0,164836.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,87.1,0.0,26.2,126.0,2674.0,406.0,26.2,0.0,126.0,2674.0,406.0,686.4399999999999,0.0,3301.2,70058.8,10637.199999999999,0.0,0.0,0.0,0.0,15876.0,336924.0,51156.0,7150276.0,1085644.0,164836.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,87.8,0.0,28.6,126.0,2674.0,406.0,28.6,0.0,126.0,2674.0,406.0,817.96,0.0,3603.6000000000004,76476.40000000001,11611.6,0.0,0.0,0.0,0.0,15876.0,336924.0,51156.0,7150276.0,1085644.0,164836.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,86.8,0.0,26.7,126.0,2674.0,406.0,26.7,0.0,126.0,2674.0,406.0,712.89,0.0,3364.2,71395.8,10840.199999999999,0.0,0.0,0.0,0.0,15876.0,336924.0,51156.0,7150276.0,1085644.0,164836.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,85.8,0.0,26.9,126.0,2674.0,406.0,26.9,0.0,126.0,2674.0,406.0,723.6099999999999,0.0,3389.3999999999996,71930.59999999999,10921.4,0.0,0.0,0.0,0.0,15876.0,336924.0,51156.0,7150276.0,1085644.0,164836.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,84.5,32.4,26.9,126.0,2674.0,406.0,26.9,32.4,126.0,2674.0,406.0,723.6099999999999,871.56,3389.3999999999996,71930.59999999999,10921.4,1049.76,4082.3999999999996,86637.59999999999,13154.4,15876.0,336924.0,51156.0,7150276.0,1085644.0,164836.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,87.4,0.0,26.5,97.0,2326.0,395.0,26.5,0.0,97.0,2326.0,395.0,702.25,0.0,2570.5,61639.0,10467.5,0.0,0.0,0.0,0.0,9409.0,225622.0,38315.0,5410276.0,918770.0,156025.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,87.6,0.0,26.6,97.0,2326.0,395.0,26.6,0.0,97.0,2326.0,395.0,707.5600000000001,0.0,2580.2000000000003,61871.600000000006,10507.0,0.0,0.0,0.0,0.0,9409.0,225622.0,38315.0,5410276.0,918770.0,156025.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,88.5,1.0,26.1,97.0,2326.0,395.0,26.1,1.0,97.0,2326.0,395.0,681.21,26.1,2531.7000000000003,60708.600000000006,10309.5,1.0,97.0,2326.0,395.0,9409.0,225622.0,38315.0,5410276.0,918770.0,156025.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,88.8,0.0,26.5,97.0,2326.0,395.0,26.5,0.0,97.0,2326.0,395.0,702.25,0.0,2570.5,61639.0,10467.5,0.0,0.0,0.0,0.0,9409.0,225622.0,38315.0,5410276.0,918770.0,156025.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,87.5,0.0,26.3,97.0,2326.0,395.0,26.3,0.0,97.0,2326.0,395.0,691.69,0.0,2551.1,61173.8,10388.5,0.0,0.0,0.0,0.0,9409.0,225622.0,38315.0,5410276.0,918770.0,156025.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,87.8,10.0,26.3,97.0,2326.0,395.0,26.3,10.0,97.0,2326.0,395.0,691.69,263.0,2551.1,61173.8,10388.5,100.0,970.0,23260.0,3950.0,9409.0,225622.0,38315.0,5410276.0,918770.0,156025.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,87.1,11.8,26.6,97.0,2326.0,395.0,26.6,11.8,97.0,2326.0,395.0,707.5600000000001,313.88000000000005,2580.2000000000003,61871.600000000006,10507.0,139.24,1144.6000000000001,27446.800000000003,4661.0,9409.0,225622.0,38315.0,5410276.0,918770.0,156025.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,87.8,6.6,25.0,95.0,2121.0,399.0,25.0,6.6,95.0,2121.0,399.0,625.0,165.0,2375.0,53025.0,9975.0,43.559999999999995,627.0,13998.599999999999,2633.3999999999996,9025.0,201495.0,37905.0,4498641.0,846279.0,159201.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,90.1,0.0,25.6,95.0,2121.0,399.0,25.6,0.0,95.0,2121.0,399.0,655.3600000000001,0.0,2432.0,54297.600000000006,10214.400000000001,0.0,0.0,0.0,0.0,9025.0,201495.0,37905.0,4498641.0,846279.0,159201.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,91.2,2.8,25.8,95.0,2121.0,399.0,25.8,2.8,95.0,2121.0,399.0,665.64,72.24,2451.0,54721.8,10294.2,7.839999999999999,266.0,5938.799999999999,1117.1999999999998,9025.0,201495.0,37905.0,4498641.0,846279.0,159201.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,89.1,6.4,25.9,95.0,2121.0,399.0,25.9,6.4,95.0,2121.0,399.0,670.81,165.76,2460.5,54933.899999999994,10334.099999999999,40.96000000000001,608.0,13574.400000000001,2553.6000000000004,9025.0,201495.0,37905.0,4498641.0,846279.0,159201.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,90.9,13.6,26.2,95.0,2121.0,399.0,26.2,13.6,95.0,2121.0,399.0,686.4399999999999,356.32,2489.0,55570.2,10453.8,184.95999999999998,1292.0,28845.6,5426.4,9025.0,201495.0,37905.0,4498641.0,846279.0,159201.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,88.7,3.6,25.5,95.0,2121.0,399.0,25.5,3.6,95.0,2121.0,399.0,650.25,91.8,2422.5,54085.5,10174.5,12.96,342.0,7635.6,1436.4,9025.0,201495.0,37905.0,4498641.0,846279.0,159201.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,85.2,28.2,27.7,95.0,2121.0,399.0,27.7,28.2,95.0,2121.0,399.0,767.29,781.14,2631.5,58751.7,11052.3,795.24,2679.0,59812.2,11251.8,9025.0,201495.0,37905.0,4498641.0,846279.0,159201.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,86.2,0.0,25.8,83.0,1998.0,357.0,25.8,0.0,83.0,1998.0,357.0,665.64,0.0,2141.4,51548.4,9210.6,0.0,0.0,0.0,0.0,6889.0,165834.0,29631.0,3992004.0,713286.0,127449.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,89.9,2.8,25.4,83.0,1998.0,357.0,25.4,2.8,83.0,1998.0,357.0,645.16,71.11999999999999,2108.2,50749.2,9067.8,7.839999999999999,232.39999999999998,5594.4,999.5999999999999,6889.0,165834.0,29631.0,3992004.0,713286.0,127449.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,89.6,5.0,25.1,83.0,1998.0,357.0,25.1,5.0,83.0,1998.0,357.0,630.0100000000001,125.5,2083.3,50149.8,8960.7,25.0,415.0,9990.0,1785.0,6889.0,165834.0,29631.0,3992004.0,713286.0,127449.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022,90.2,0.0,26.1,83.0,1998.0,357.0,26.1,0.0,83.0,1998.0,357.0,681.21,0.0,2166.3,52147.8,9317.7,0.0,0.0,0.0,0.0,6889.0,165834.0,29631.0,3992004.0,713286.0,127449.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022,90.7,0.0,25.9,83.0,1998.0,357.0,25.9,0.0,83.0,1998.0,357.0,670.81,0.0,2149.7,51748.2,9246.3,0.0,0.0,0.0,0.0,6889.0,165834.0,29631.0,3992004.0,713286.0,127449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
